Chromosome	Chr	Start	End	Gene_ID	NewGeneName	GeneName
Pf3D7_02_v3	2	557048	557696	PF3D7_0213700	CP	CP2.4
Pf3D7_02_v3	2	558585	560594	PF3D7_0213800	CP	CP2.5
Pf3D7_02_v3	2	561122	564622	PF3D7_0213900	RTR1	RTR1
Pf3D7_02_v3	2	566121	567894	PF3D7_0214000	theta	theta
Pf3D7_02_v3	2	568529	573315	PF3D7_0214100	protein_transport_protein_SEC31	protein_transport_protein_SEC31
Pf3D7_02_v3	2	575155	576054	PF3D7_0214200	rp_L13,_mitochondrial	rp_L13,_mitochondrial
Pf3D7_02_v3	2	578662	586164	PF3D7_0214300	CPP	CPP2.26
Pf3D7_02_v3	2	586765	589051	PF3D7_0214400	CP	CP2.6
Pf3D7_02_v3	2	590501	591421	PF3D7_0214500	CPP	CPP2.27
Pf3D7_02_v3	2	594196	599340	PF3D7_0214600	serine/threonine_protein_kinase	serine/threonine_protein_kinase
Pf3D7_02_v3	2	599829	601712	PF3D7_0214700	CPP	CPP2.28
Pf3D7_02_v3	2	605045	609325	PF3D7_0214800	CPMP	CPMP2.1
Pf3D7_02_v3	2	610625	615372	PF3D7_0214900	rhoptry_neck_protein_6	rhoptry_neck_protein_6
Pf3D7_02_v3	2	616772	619429	PF3D7_0215000	acyl-CoA	acyl-CoA
Pf3D7_02_v3	2	622524	624306	PF3D7_0215100	RING_zinc_finger_protein	RING_zinc_finger_protein.1
Pf3D7_02_v3	2	626976	627710	PF3D7_0215200	CPP	CPP2.29
Pf3D7_02_v3	2	628642	631308	PF3D7_0215300	acyl-CoA	acyl-CoA.1
Pf3D7_02_v3	2	634589	637507	PF3D7_0215400	CPP	CPP2.30
Pf3D7_02_v3	2	640400	642694	PF3D7_0215500	CPP	CPP2.31
Pf3D7_02_v3	2	643106	644317	PF3D7_0215600	CPP	CPP2.32
Pf3D7_02_v3	2	645929	650085	PF3D7_0215700	RPB2	RPB2
Pf3D7_02_v3	2	650663	653362	PF3D7_0215800	origin_recognition_complex_subunit_5	origin_recognition_complex_subunit_5
Pf3D7_02_v3	2	654918	656840	PF3D7_0215900	palmitoyltransferase_DHHC11	palmitoyltransferase_DHHC11
Pf3D7_02_v3	2	658636	664629	PF3D7_0216000	DEAD/DEAH_box_helicase	DEAD/DEAH_box_helicase
Pf3D7_02_v3	2	664984	668532	PF3D7_0216100	CPP	CPP2.33
Pf3D7_02_v3	2	668985	669841	PF3D7_0216200	CPP	CPP2.34
Pf3D7_02_v3	2	670413	674558	PF3D7_0216300	CPP	CPP2.35
Pf3D7_02_v3	2	675431	677599	PF3D7_0216400	VPSA45	VPSA45
Pf3D7_02_v3	2	678487	683703	PF3D7_0216500	CPP	CPP2.36
Pf3D7_02_v3	2	686485	688545	PF3D7_0216600	MtN3-like_protein	MtN3-like_protein
Pf3D7_02_v3	2	690311	695783	PF3D7_0216700	ATG11	ATG11
Pf3D7_02_v3	2	696193	699561	PF3D7_0216800	TMEM121	TMEM121
Pf3D7_02_v3	2	701245	702894	PF3D7_0216900	CPP	CPP2.37
Pf3D7_02_v3	2	703090	706587	PF3D7_0217000	CPMP	CPMP2.2
Pf3D7_02_v3	2	707738	709393	PF3D7_0217100	ATP_synthase_subunit_alpha,_mitochondrial	ATP_synthase_subunit_alpha,_mitochondrial
Pf3D7_02_v3	2	709799	715252	PF3D7_0217200	CPP	CPP2.38
Pf3D7_02_v3	2	715798	716549	PF3D7_0217300	AP-2_complex_subunit_sigma	AP-2_complex_subunit_sigma
Pf3D7_02_v3	2	717692	718281	PF3D7_0217400	CP	CP2.7
Pf3D7_02_v3	2	720437	722661	PF3D7_0217500	calcium-dependent_protein_kinase_1	calcium-dependent_protein_kinase_1
Pf3D7_02_v3	2	723747	729932	PF3D7_0217600	CPP	CPP2.39
Pf3D7_02_v3	2	731120	732312	PF3D7_0217700	E2F-associated_phosphoprotein	E2F-associated_phosphoprotein
Pf3D7_02_v3	2	734272	734595	PF3D7_0217800	40S_rp_S26	40S_rp_S26
Pf3D7_02_v3	2	735438	736997	PF3D7_0217900	CPP	CPP2.40
Pf3D7_02_v3	2	738860	739852	PF3D7_0218000	replication_factor_C_subunit_2	replication_factor_C_subunit_2
Pf3D7_02_v3	2	741014	742459	PF3D7_0218100	CP	CP2.8
Pf3D7_02_v3	2	743289	745712	PF3D7_0218200	SUZ	SUZ
Pf3D7_02_v3	2	747566	749365	PF3D7_0218300	rRNA_methyltransferase	rRNA_methyltransferase
Pf3D7_02_v3	2	750049	751737	PF3D7_0218400	ATPdRh_DDX47	ATPdRh_DDX47
Pf3D7_02_v3	2	752966	753439	PF3D7_0218500	small_nuclear_ribonucleoprotein_Sm_D2	small_nuclear_ribonucleoprotein_Sm_D2
Pf3D7_02_v3	2	755418	762560	PF3D7_0218600	patatin-like_phospholipase	patatin-like_phospholipase.1
Pf3D7_02_v3	2	763491	765191	PF3D7_0218700	pre-mRNA-processing_protein_45	pre-mRNA-processing_protein_45
Pf3D7_02_v3	2	766390	767015	PF3D7_0218800	ncRNA	ncRNA.2
Pf3D7_02_v3	2	767584	767743	PF3D7_0218900	ncRNA	ncRNA.3
Pf3D7_02_v3	2	767977	768058	PF3D7_0219000	ncRNA	ncRNA.4
Pf3D7_02_v3	2	769761	771041	PF3D7_0219100	hypothetical_protein	hypothetical_protein.1
Pf3D7_02_v3	2	772316	772690	PF3D7_0219200	40S_rp_S30	40S_rp_S30
Pf3D7_02_v3	2	773335	773754	PF3D7_0219300	CPP	CPP2.41
Pf3D7_02_v3	2	774815	776036	PF3D7_0219400	RAMP4	RAMP4
Pf3D7_02_v3	2	776828	778065	PF3D7_0219500	pseudouridine_synthase	pseudouridine_synthase.1
Pf3D7_02_v3	2	779418	782132	PF3D7_0219600	replication_factor_C_subunit_1	replication_factor_C_subunit_1
Pf3D7_02_v3	2	783723	784828	PF3D7_0219700	PHISTc	PHISTc
Pf3D7_02_v3	2	786870	787940	PF3D7_0219800	PHISTc	PHISTc.1
Pf3D7_02_v3	2	791464	792381	PF3D7_0219900	PEP	PEP2.1
Pf3D7_02_v3	2	796752	801586	PF3D7_0220000	LSA3	LSA3
Pf3D7_02_v3	2	804520	807741	PF3D7_0220100	DnaJ_protein	DnaJ_protein.1
Pf3D7_02_v3	2	809511	810298	PF3D7_0220200	PEP	PEP2.2
Pf3D7_02_v3	2	813827	814654	PF3D7_0220300	PEP	PEP2.3
Pf3D7_02_v3	2	820429	822541	PF3D7_0220400	VAR	VAR.4
Pf3D7_02_v3	2	823825	824864	PF3D7_0220500	hyp2	hyp2
Pf3D7_02_v3	2	831189	832005	PF3D7_0220600	hyp9	hyp9.1
Pf3D7_02_v3	2	833805	834688	PF3D7_0220700	hyp9	hyp9.2
Pf3D7_02_v3	2	838843	844116	PF3D7_0220800	CLAG2	CLAG2
Pf3D7_02_v3	2	845600	846375	PF3D7_0220900	VAR	VAR.5
Pf3D7_02_v3	2	848092	849119	PF3D7_0221000	PEP	PEP2.4
Pf3D7_02_v3	2	851052	851962	PF3D7_0221100	VAR	VAR.6
Pf3D7_02_v3	2	854966	855738	PF3D7_0221200	hyp15	hyp15
Pf3D7_02_v3	2	857567	858675	PF3D7_0221300	VAR	VAR.7
Pf3D7_02_v3	2	860466	861504	PF3D7_0221400	stevor	stevor.2
Pf3D7_02_v3	2	863079	863842	PF3D7_0221500	VAR	VAR.8
Pf3D7_02_v3	2	865916	866538	PF3D7_0221600	VAR	VAR.9
Pf3D7_02_v3	2	866843	867511	PF3D7_0221650	VAR	VAR.10
Pf3D7_02_v3	2	869508	871124	PF3D7_0221700	PEP	PEP2.5
Pf3D7_02_v3	2	873131	873319	PF3D7_0221800	hypothetical_protein	hypothetical_protein.2
Pf3D7_02_v3	2	873917	875178	PF3D7_0221900	VAR	VAR.11
Pf3D7_02_v3	2	876984	877832	PF3D7_0222000	EPF_1	EPF_1
Pf3D7_02_v3	2	878468	879251	PF3D7_0222100	MC-2TM	MC-2TM
Pf3D7_02_v3	2	881469	882267	PF3D7_0222200	EPF_3	EPF_3
Pf3D7_02_v3	2	883452	884312	PF3D7_0222300	VAR	VAR.12
Pf3D7_02_v3	2	886625	887802	PF3D7_0222400	VAR	VAR.13
Pf3D7_02_v3	2	889660	890745	PF3D7_0222500	RIF	RIF.6
Pf3D7_02_v3	2	892856	894206	PF3D7_0222600	RIF	RIF.7
Pf3D7_02_v3	2	896226	897420	PF3D7_0222700	RIF	RIF.8
Pf3D7_02_v3	2	899430	900445	PF3D7_0222800	stevor	stevor.3
Pf3D7_02_v3	2	901494	902853	PF3D7_0222900	VAR	VAR.14
Pf3D7_02_v3	2	904551	905775	PF3D7_0223100	RIF	RIF.9
Pf3D7_02_v3	2	907678	908861	PF3D7_0223200	RIF	RIF.10
Pf3D7_02_v3	2	909350	911054	PF3D7_0223300	EMP1_(PfEMP1,_exon_2	EMP1_(PfEMP1,_exon_2
Pf3D7_02_v3	2	913244	914457	PF3D7_0223400	RIF	RIF.11
Pf3D7_02_v3	2	916352	923648	PF3D7_0223500	VAR	VAR.15
Pf3D7_03_v3	3	36965	44482	PF3D7_0300100	VAR	VAR
Pf3D7_03_v3	3	46369	47579	PF3D7_0300200	RIF	RIF
Pf3D7_03_v3	3	49772	51152	PF3D7_0300300	VAR	VAR.1
Pf3D7_03_v3	3	52280	53273	PF3D7_0300400	stevor	stevor
Pf3D7_03_v3	3	55390	56584	PF3D7_0300500	RIF	RIF.1
Pf3D7_03_v3	3	58307	58519	PF3D7_0300600	PEP	PEP3
Pf3D7_03_v3	3	61445	62714	PF3D7_0300700	RIF	RIF.2
Pf3D7_03_v3	3	64572	65783	PF3D7_0300800	RIF	RIF.3
Pf3D7_03_v3	3	67928	68682	PF3D7_0300900	stevor-like	stevor-like
Pf3D7_03_v3	3	69460	71919	PF3D7_0301000	acyl-CoA	acyl-CoA
Pf3D7_03_v3	3	76494	77474	PF3D7_0301100	hyp13	hyp13
Pf3D7_03_v3	3	78195	80393	PF3D7_0301200	FIKK_family	FIKK_family
Pf3D7_03_v3	3	82011	83515	PF3D7_0301300	epoxide_hydrolase_1	epoxide_hydrolase_1
Pf3D7_03_v3	3	85305	86131	PF3D7_0301400	PEP	PEP3.1
Pf3D7_03_v3	3	88250	89231	PF3D7_0301500	PEP	PEP3.2
Pf3D7_03_v3	3	91115	93463	PF3D7_0301600	hyp1	hyp1
Pf3D7_03_v3	3	96568	97907	PF3D7_0301700	PEP	PEP3.3
Pf3D7_03_v3	3	104325	105281	PF3D7_0301800	PEP	PEP3.4
Pf3D7_03_v3	3	105913	107109	PF3D7_0301900	CP	CP3
Pf3D7_03_v3	3	107961	109880	PF3D7_0302000	pre-mRNA-splicing_factor_PRP46	pre-mRNA-splicing_factor_PRP46
Pf3D7_03_v3	3	114070	118086	PF3D7_0302100	serine/threonine_protein_kinase	serine/threonine_protein_kinase
Pf3D7_03_v3	3	119458	124735	PF3D7_0302200	CLAG3.2	CLAG3.2
Pf3D7_03_v3	3	125992	130235	PF3D7_0302300	VAR	VAR.2
Pf3D7_03_v3	3	132332	133502	PF3D7_0302400	ncRNA	ncRNA
Pf3D7_03_v3	3	135418	140660	PF3D7_0302500	CLAG3.1	CLAG3.1
Pf3D7_03_v3	3	141556	145653	PF3D7_0302600	ABC_transporter_B_family_member_4	ABC_transporter_B_family_member_4
Pf3D7_03_v3	3	146372	147056	PF3D7_0302700	CDGSH_iron-sulfur	CDGSH_iron-sulfur
Pf3D7_03_v3	3	148046	149305	PF3D7_0302800	RNA-binding_protein	RNA-binding_protein
Pf3D7_03_v3	3	152168	156146	PF3D7_0302900	exportin-1	exportin-1
Pf3D7_03_v3	3	159353	161704	PF3D7_0303000	N-ethylmaleimide-sensitive_fusion_protein	N-ethylmaleimide-sensitive_fusion_protein
Pf3D7_03_v3	3	162778	167103	PF3D7_0303100	CLP1_P-loop	CLP1_P-loop
Pf3D7_03_v3	3	169571	174300	PF3D7_0303200	HAD_superfamily_protein	HAD_superfamily_protein
Pf3D7_03_v3	3	175022	175799	PF3D7_0303300	RPABC2	RPABC2
Pf3D7_03_v3	3	178420	181127	PF3D7_0303400	palmitoyltransferase_DHHC1	palmitoyltransferase_DHHC1
Pf3D7_03_v3	3	182731	189411	PF3D7_0303500	spindle_pole_body_protein	spindle_pole_body_protein
Pf3D7_03_v3	3	190180	190719	PF3D7_0303600	plasmoredoxin	plasmoredoxin
Pf3D7_03_v3	3	191245	192591	PF3D7_0303700	lipoamide_acyltransferase_component_of_branched-chain_alpha-keto_acid_dehydrogenase_complex	lipoamide_acyltransferase_component_of_branched-chain_alpha-keto_acid_dehydrogenase_complex
Pf3D7_03_v3	3	194430	196211	PF3D7_0303800	IBR_domain_protein	IBR_domain_protein
Pf3D7_03_v3	3	196570	197438	PF3D7_0303900	phosphatidylethanolamine-binding_protein	phosphatidylethanolamine-binding_protein
Pf3D7_03_v3	3	198542	201584	PF3D7_0304000	inner_membrane_complex_protein_1a	inner_membrane_complex_protein_1a
Pf3D7_03_v3	3	204542	206119	PF3D7_0304100	inner_membrane_complex_protein_1e	inner_membrane_complex_protein_1e
Pf3D7_03_v3	3	207342	208943	PF3D7_0304200	EH	EH
Pf3D7_03_v3	3	212283	216572	PF3D7_0304300	CPP	CPP3
Pf3D7_03_v3	3	217941	218489	PF3D7_0304400	RPL44	RPL44
Pf3D7_03_v3	3	219117	219872	PF3D7_0304500	1-cys-glutaredoxin-like_protein-1	1-cys-glutaredoxin-like_protein-1
Pf3D7_03_v3	3	221323	222516	PF3D7_0304600	CSP	CSP
Pf3D7_03_v3	3	224160	225793	PF3D7_0304700	CPP	CPP3.1
Pf3D7_03_v3	3	227057	231397	PF3D7_0304800	CPMP	CPMP3
Pf3D7_03_v3	3	231793	232305	PF3D7_0304900	CP	CP3.1
Pf3D7_03_v3	3	234058	235334	PF3D7_0305000	elongation_factor_Ts	elongation_factor_Ts
Pf3D7_03_v3	3	236334	248270	PF3D7_0305100	CPP	CPP3.2
Pf3D7_03_v3	3	251242	254661	PF3D7_0305200	CPP	CPP3.3
Pf3D7_03_v3	3	255276	258416	PF3D7_0305300	transporter	transporter
Pf3D7_03_v3	3	260332	261085	PF3D7_0305400	CP	CP3.2
Pf3D7_03_v3	3	261485	273286	PF3D7_0305500	CPP	CPP3.4
Pf3D7_03_v3	3	275864	277717	PF3D7_0305600	DNA-(apurinic_or_apyrimidinic_site	DNA-(apurinic_or_apyrimidinic_site
Pf3D7_03_v3	3	278956	279828	PF3D7_0305700	ubiquitin-conjugating_enzyme_E2	ubiquitin-conjugating_enzyme_E2
Pf3D7_03_v3	3	281916	285260	PF3D7_0305800	P-loop_containing_nucleoside_triphosphate_hydrolase	P-loop_containing_nucleoside_triphosphate_hydrolase
Pf3D7_03_v3	3	285579	286112	PF3D7_0305900	CPP	CPP3.5
Pf3D7_03_v3	3	286906	287319	PF3D7_0306000	CP	CP3.3
Pf3D7_03_v3	3	288637	290747	PF3D7_0306100	CPP	CPP3.6
Pf3D7_03_v3	3	292943	294548	PF3D7_0306200	activator_of_Hsp90_ATPase	activator_of_Hsp90_ATPase
Pf3D7_03_v3	3	295107	296094	PF3D7_0306300	glutaredoxin_1	glutaredoxin_1
Pf3D7_03_v3	3	298517	300478	PF3D7_0306400	FAD-dependent_glycerol-3-phosphate_dehydrogenase	FAD-dependent_glycerol-3-phosphate_dehydrogenase
Pf3D7_03_v3	3	301007	301906	PF3D7_0306500	cytochrome_c_oxidase_subunit_ApiCOX35	cytochrome_c_oxidase_subunit_ApiCOX35
Pf3D7_03_v3	3	302826	303083	PF3D7_0306600	ATP_SAP	ATP_SAP
Pf3D7_03_v3	3	304317	304999	PF3D7_0306700	ER_membrane_protein_complex_subunit_5	ER_membrane_protein_complex_subunit_5
Pf3D7_03_v3	3	306108	307984	PF3D7_0306800	beta	beta
Pf3D7_03_v3	3	310652	311805	PF3D7_0306900	40S_rp_S23	40S_rp_S23
Pf3D7_03_v3	3	311223	311382	PF3D7_0307000	ncRNA	ncRNA.1
Pf3D7_03_v3	3	312693	313342	PF3D7_0307100	40S_rp_S12	40S_rp_S12
Pf3D7_03_v3	3	314976	316236	PF3D7_0307200	60S_rp_L7	60S_rp_L7
Pf3D7_03_v3	3	318804	320336	PF3D7_0307300	microtubule-associated_protein_RP/EB_family	microtubule-associated_protein_RP/EB_family
Pf3D7_03_v3	3	321050	322162	PF3D7_0307400	ATP-dependent_Clp_protease_proteolytic_subunit	ATP-dependent_Clp_protease_proteolytic_subunit
Pf3D7_03_v3	3	322933	324836	PF3D7_0307500	spindle_and_kinetochore-associated_protein_2	spindle_and_kinetochore-associated_protein_2
Pf3D7_03_v3	3	325922	328383	PF3D7_0307600	CPP	CPP3.7
Pf3D7_03_v3	3	328787	335269	PF3D7_0307700	CPP	CPP3.8
Pf3D7_03_v3	3	337179	339278	PF3D7_0307800	CPP	CPP3.9
Pf3D7_03_v3	3	340028	351652	PF3D7_0307900	CPP	CPP3.10
Pf3D7_03_v3	3	353549	355045	PF3D7_0308000	DNA_polymerase_delta_small_subunit	DNA_polymerase_delta_small_subunit
Pf3D7_03_v3	3	356319	361454	PF3D7_0308100	zinc_finger_protein	zinc_finger_protein
Pf3D7_03_v3	3	362342	364233	PF3D7_0308200	eta	eta
Pf3D7_03_v3	3	365659	366672	PF3D7_0308300	CPP	CPP3.11
Pf3D7_03_v3	3	368572	368690	PF3D7_0308400	ncRNA	ncRNA.2
Pf3D7_03_v3	3	369925	370789	PF3D7_0308500	activator_of_Hsp90_ATPase	activator_of_Hsp90_ATPase.1
Pf3D7_03_v3	3	372632	374230	PF3D7_0308600	pre-mRNA-processing_factor_19	pre-mRNA-processing_factor_19
Pf3D7_03_v3	3	375806	377437	PF3D7_0308700	CP	CP3.4
Pf3D7_03_v3	3	378045	378517	PF3D7_0308800	CP	CP3.5
Pf3D7_03_v3	3	379130	383290	PF3D7_0308900	splicing_factor_3B_subunit_1	splicing_factor_3B_subunit_1
Pf3D7_03_v3	3	384375	386879	PF3D7_0309000	dual_specificity_protein_phosphatase	dual_specificity_protein_phosphatase
Pf3D7_03_v3	3	387219	388473	PF3D7_0309100	CPP	CPP3.12
Pf3D7_03_v3	3	389137	394604	PF3D7_0309200	aurora-related_kinase_2	aurora-related_kinase_2
Pf3D7_03_v3	3	397649	400516	PF3D7_0309300	N2227-like_protein	N2227-like_protein
Pf3D7_03_v3	3	401458	401576	PF3D7_0309400	ncRNA	ncRNA.3
Pf3D7_03_v3	3	402933	405440	PF3D7_0309500	asparagine_synthetase_[glutamine-hydrolyzing]	asparagine_synthetase_[glutamine-hydrolyzing]
Pf3D7_03_v3	3	407980	408318	PF3D7_0309600	60S_acidic_rp_P2	60S_acidic_rp_P2
Pf3D7_03_v3	3	409102	410928	PF3D7_0309700	SECIS-binding_protein_2	SECIS-binding_protein_2
Pf3D7_03_v3	3	412089	413762	PF3D7_0309800	YTH	YTH
Pf3D7_03_v3	3	414234	419673	PF3D7_0309900	CPP	CPP3.13
Pf3D7_03_v3	3	420697	421515	PF3D7_0310000	50S_rp_L9,_apicoplast	50S_rp_L9,_apicoplast
Pf3D7_03_v3	3	422379	424680	PF3D7_0310100	calcium-dependent_protein_kinase_3	calcium-dependent_protein_kinase_3
Pf3D7_03_v3	3	427290	440942	PF3D7_0310200	phd_finger_protein	phd_finger_protein
Pf3D7_03_v3	3	442720	446457	PF3D7_0310300	phosphoglycerate_mutase	phosphoglycerate_mutase
Pf3D7_03_v3	3	447500	451384	PF3D7_0310400	TVN-junction_protein_1	TVN-junction_protein_1
Pf3D7_03_v3	3	452297	459106	PF3D7_0310500	ATPdRh_DHX57	ATPdRh_DHX57
Pf3D7_03_v3	3	461175	462027	PF3D7_0310600	EIF3K	EIF3K
Pf3D7_03_v3	3	463326	464274	PF3D7_0310700	trafficking_protein_particle_complex_subunit_4	trafficking_protein_particle_complex_subunit_4
Pf3D7_03_v3	3	464662	464991	PF3D7_0310800	CPP	CPP3.14
Pf3D7_03_v3	3	466085	468445	PF3D7_0310900	CPP	CPP3.15
Pf3D7_03_v3	3	469287	470118	PF3D7_0311000	CPP	CPP3.16
Pf3D7_03_v3	3	470860	473161	PF3D7_0311100	pre-mRNA_splicing_factor	pre-mRNA_splicing_factor
Pf3D7_03_v3	3	474788	479086	PF3D7_0311200	valine--tRNA_ligase	valine--tRNA_ligase
Pf3D7_03_v3	3	480122	483453	PF3D7_0311300	phosphatidylinositol_3-_and_4-kinase	phosphatidylinositol_3-_and_4-kinase
Pf3D7_03_v3	3	488804	496510	PF3D7_0311400	kinase-related_protein_PKRP	kinase-related_protein_PKRP
Pf3D7_03_v3	3	497118	497363	PF3D7_0311500	CP	CP3.6
Pf3D7_03_v3	3	499602	502353	PF3D7_0311600	OST1	OST1
Pf3D7_03_v3	3	502698	505848	PF3D7_0311700	plasmepsin_VI	plasmepsin_VI
Pf3D7_03_v3	3	506655	508846	PF3D7_0311800	ATP_synthase_F0_subunit_d-like_protein	ATP_synthase_F0_subunit_d-like_protein
Pf3D7_03_v3	3	509291	511597	PF3D7_0311900	heptatricopeptide_repeat-containing_protein	heptatricopeptide_repeat-containing_protein
Pf3D7_03_v3	3	512130	512951	PF3D7_0312000	CP	CP3.7
Pf3D7_03_v3	3	513752	516262	PF3D7_0312100	E3_ubiquitin-protein_ligase	E3_ubiquitin-protein_ligase
Pf3D7_03_v3	3	516793	520503	PF3D7_0312200	tetratricopeptide_repeat_protein	tetratricopeptide_repeat_protein
Pf3D7_03_v3	3	521969	522883	PF3D7_0312300	RPN12	RPN12
Pf3D7_03_v3	3	524154	526439	PF3D7_0312400	glycogen_synthase_kinase_3	glycogen_synthase_kinase_3
Pf3D7_03_v3	3	529037	530776	PF3D7_0312500	MFSRT	MFSRT
Pf3D7_03_v3	3	531213	531289	PF3D7_0312600	tRNA	tRNA
Pf3D7_03_v3	3	531898	531973	PF3D7_0312700	tRNA	tRNA.1
Pf3D7_03_v3	3	534239	535238	PF3D7_0312800	60S_rp_L26	60S_rp_L26
Pf3D7_03_v3	3	536043	537274	PF3D7_0312900	hypothetical_protein	hypothetical_protein
Pf3D7_03_v3	3	537621	538804	PF3D7_0313000	CPP	CPP3.17
Pf3D7_03_v3	3	539743	542810	PF3D7_0313100	ubiquitin-protein_ligase	ubiquitin-protein_ligase
Pf3D7_03_v3	3	543241	543942	PF3D7_0313200	CP	CP3.8
Pf3D7_03_v3	3	544055	545194	PF3D7_0313300	YGGT_family_protein	YGGT_family_protein
Pf3D7_03_v3	3	545828	548182	PF3D7_0313400	CPP	CPP3.18
Pf3D7_03_v3	3	548718	551453	PF3D7_0313500	Ras-like_G_protein	Ras-like_G_protein
Pf3D7_03_v3	3	552001	554621	PF3D7_0313600	CPP	CPP3.19
Pf3D7_03_v3	3	555035	558684	PF3D7_0313700	CPP	CPP3.20
Pf3D7_03_v3	3	559334	562253	PF3D7_0313800	CPP	CPP3.21
Pf3D7_03_v3	3	562366	565656	PF3D7_0313900	CPP	CPP3.22
Pf3D7_03_v3	3	567247	568850	PF3D7_0314000	HSP20-like_chaperone	HSP20-like_chaperone
Pf3D7_03_v3	3	569308	571051	PF3D7_0314100	vesicle transport v-SNARE protein	vesicle transport v-SNARE protein
Pf3D7_03_v3	3	572666	576823	PF3D7_0314200	CPP	CPP3.23
Pf3D7_03_v3	3	577008	578366	PF3D7_0314300	DER1-like_protein	DER1-like_protein
Pf3D7_03_v3	3	579539	580465	PF3D7_0314400	serine/threonine_protein_phosphatase_6	serine/threonine_protein_phosphatase_6
Pf3D7_03_v3	3	584226	585168	PF3D7_0314500	CPP	CPP3.24
Pf3D7_03_v3	3	586555	587331	PF3D7_0314600	CP	CP3.9
Pf3D7_03_v3	3	589002	592547	PF3D7_0314700	RING_finger_protein_RNF1	RING_finger_protein_RNF1
Pf3D7_03_v3	3	604595	607931	PF3D7_0314800	CPP	CPP3.25
Pf3D7_03_v3	3	608883	610718	PF3D7_0314900	CPMP	CPMP3.1
Pf3D7_03_v3	3	611334	612014	PF3D7_0315000	zinc_finger_protein	zinc_finger_protein.1
Pf3D7_03_v3	3	612739	613422	PF3D7_0315100	eukaryotic_translation_initiation_factor_4E	eukaryotic_translation_initiation_factor_4E
Pf3D7_03_v3	3	616472	622816	PF3D7_0315200	CTRP	CTRP
Pf3D7_03_v3	3	623446	630360	PF3D7_0315300	CPP	CPP3.26
Pf3D7_03_v3	3	630611	631381	PF3D7_0315400	CPP	CPP3.27
Pf3D7_03_v3	3	632846	633544	PF3D7_0315500	mitochondrial_rp_L29/L47_precursor	mitochondrial_rp_L29/L47_precursor
Pf3D7_03_v3	3	635586	637462	PF3D7_0315600	zinc_finger_protein	zinc_finger_protein.2
Pf3D7_03_v3	3	638283	641306	PF3D7_0315700	CPMP	CPMP3.2
Pf3D7_03_v3	3	641482	642579	PF3D7_0315800	zinc_finger_protein	zinc_finger_protein.3
Pf3D7_03_v3	3	644186	645268	PF3D7_0315900	CPP	CPP3.28
Pf3D7_03_v3	3	645921	646844	PF3D7_0316000	microneme_associated_antigen	microneme_associated_antigen
Pf3D7_03_v3	3	648635	649531	PF3D7_0316100	mitochondrial_rp_L27_precursor	mitochondrial_rp_L27_precursor
Pf3D7_03_v3	3	649849	657247	PF3D7_0316200	CPP	CPP3.29
Pf3D7_03_v3	3	658272	661643	PF3D7_0316300	Ppase	Ppase
Pf3D7_03_v3	3	662126	665152	PF3D7_0316400	CP	CP3.10
Pf3D7_03_v3	3	667006	668391	PF3D7_0316500	kinetochore_protein_NUF2	kinetochore_protein_NUF2
Pf3D7_03_v3	3	669302	670873	PF3D7_0316600	formate-nitrite_transporter	formate-nitrite_transporter
Pf3D7_03_v3	3	674458	675636	PF3D7_0316700	protein_YOP1	protein_YOP1
Pf3D7_03_v3	3	677842	678474	PF3D7_0316800	40S_rp_S15A	40S_rp_S15A
Pf3D7_03_v3	3	679234	681277	PF3D7_0316900	E3_ubiquitin-protein_ligase	E3_ubiquitin-protein_ligase.1
Pf3D7_03_v3	3	682795	683685	PF3D7_0317000	proteasome_subunit_alpha_type-3	proteasome_subunit_alpha_type-3
Pf3D7_03_v3	3	686282	689482	PF3D7_0317100	6-cp	6-cp
Pf3D7_03_v3	3	690154	694815	PF3D7_0317200	cdc2-related_protein_kinase_4	cdc2-related_protein_kinase_4
Pf3D7_03_v3	3	699544	709728	PF3D7_0317300	CPP	CPP3.30
Pf3D7_03_v3	3	712253	714082	PF3D7_0317400	DNA_replication_complex_GINS_protein	DNA_replication_complex_GINS_protein
Pf3D7_03_v3	3	716523	721831	PF3D7_0317500	kinesin-5	kinesin-5
Pf3D7_03_v3	3	725015	726130	PF3D7_0317600	40S_rp_S11	40S_rp_S11
Pf3D7_03_v3	3	728259	738076	PF3D7_0317700	CPSF_(cleavage_and_polyadenylation_specific_factor,_subunit_A	CPSF_(cleavage_and_polyadenylation_specific_factor,_subunit_A
Pf3D7_03_v3	3	738205	738882	PF3D7_0317800	26S_proteasome_non-ATPase_regulatory_subunit_9	26S_proteasome_non-ATPase_regulatory_subunit_9
Pf3D7_03_v3	3	739428	741733	PF3D7_0317900	CP	CP3.11
Pf3D7_03_v3	3	742191	742799	PF3D7_0318000	CPP	CPP3.31
Pf3D7_03_v3	3	743929	745053	PF3D7_0318100	stomatin-like_protein	stomatin-like_protein
Pf3D7_03_v3	3	748465	755838	PF3D7_0318200	RPB1	RPB1
Pf3D7_03_v3	3	756491	760292	PF3D7_0318300	CPP	CPP3.32
Pf3D7_03_v3	3	761693	765439	PF3D7_0318400	CPP	CPP3.33
Pf3D7_03_v3	3	767815	782760	PF3D7_0318500	CPP	CPP3.34
Pf3D7_03_v3	3	783112	786165	PF3D7_0318600	cleavage_and_polyadenylation_specificity_factor	cleavage_and_polyadenylation_specificity_factor
